Ward code,Ward name,Borough,Extent ,Rank of extent (within London),Income Scale,Rank of income scale (within London),Employment Scale,Rank of employment scale (within London),Average Score,Rank of average score (within London),Average Rank,Rank of average rank (within London),Highest SOA rank (national),Highest SOA rank (London),Number of SOAs in ward,In worst 5percent,In worst 1percent,In worst 20percent,Above average (in worst 50percent),IDACI,Rank of IDACI (within London),IDAOPI,Rank of IDAOPI (within London)
00AHGS,Norbury,Croydon,5.13323693451766E-03,448,2490.06761795282,286,749.412270270288,319,18.9579813799024,412,15271.6341664945,404,9149,439,9,0,0,0,4,0.253606587448273,390,0.212533610820054,362
00AHGT,Purley,Croydon,0,449,1242.97760631144,478,489.718050800264,470,14.3864779492164,500,19563.7827793167,497,13711,537,9,0,0,0,4,0.141747971705493,511,0.108415122370227,566
00AHGU,Sanderstead,Croydon,0,449,771.243689786643,569,327.019625913352,560,8.69123514468248,590,25654.8634489449,590,15263,559,8,0,0,0,1,8.34961616752034E-02,592,7.92619268596172E-02,614
00AHGW,Selhurst,Croydon,0.34978026368358,204,4013.64574988186,93,1275.77928905189,60,31.9541407709735,202,7694.22672792649,188,4280,251,10,0,0,4,10,0.415259678916233,197,0.318179772014838,171
00AHGX,Selsdon and Ballards,Croydon,0,449,537.162424033508,607,296.065422266722,587,7.49054757477847,610,26933.7894465894,610,24218,622,8,0,0,0,0,0.066073803378375,611,5.80375163260482E-02,625
00AHGY,Shirley,Croydon,0.160501533070521,298,2140.74594497122,332,530.578543268144,449,15.6943202366497,476,20789.897065265,531,3486,210,9,0,0,1,2,0.269406099642788,368,0.107201693003691,570
00AHGZ,South Norwood,Croydon,0.229480122324159,253,3325.33513341844,161,1162.73960727453,112,28.4058941999585,247,9721.57635066259,247,2782,160,10,0,1,3,10,0.370451041679273,256,0.230504383132454,327
00AHHA,Thornton Heath,Croydon,0.175364029909484,293,3408.59472799301,151,1111.10532123595,134,26.0605035550667,281,10956.5350255805,282,4050,240,10,0,0,2,8,0.346228998675421,280,0.267263370790326,249
00AHHB,Upper Norwood,Croydon,0.147694736842105,306,3128.33189684898,183,999.015086106956,184,24.8029500188326,305,11782.2189473684,312,3058,177,9,0,1,1,8,0.356380855800712,271,0.212766975855509,361
00AHHC,Waddon,Croydon,0.226275182168881,257,2973.19937078655,207,932.103334642947,224,27.6667972451058,255,10088.8617659666,255,4276,250,9,0,0,2,8,0.374192680015712,250,0.211730086157121,366
00AHHD,West Thornton,Croydon,9.71606648199446E-02,341,3424.91001015902,149,1118.69253397733,130,23.17324671141,342,12475.6111495845,335,5714,321,11,0,0,1,8,0.286281605624102,351,0.250655475486202,285
00AHHE,Woodside,Croydon,0.102870405456612,339,3497.81449690461,141,996.50898290053,186,24.8220526596596,304,11380.8381962865,297,5645,318,10,0,0,1,8,0.360029826542008,267,0.216300221480543,352
00AJGC,Acton Central,Ealing,0.20674207141273,273,2754.46879266948,250,1029.38791141659,168,26.9665329273907,266,10342.289864715,260,5387,307,9,0,0,3,8,0.35680810929491,270,0.257057654985766,267
00AJGD,Cleveland,Ealing,0.294493670886076,227,2864.50580365956,231,839.082282822579,269,23.0967446749723,345,14914.2926160338,395,2934,170,9,0,1,3,3,0.341742681426281,284,0.206158695839448,378
00AJGE,Dormers Wells,Ealing,0.4405784003615,170,3847.03052683175,109,1128.79627498984,126,33.8226140781166,171,7687.74966109354,187,1658,83,8,0,2,4,8,0.435010779902493,177,0.361042228979724,117
00AJGF,Ealing Broadway,Ealing,6.30120481927711E-03,444,1165.83878932893,491,573.838297035545,420,18.2791039223269,423,15989.3797590361,415,9383,446,8,0,0,0,3,0.141415918328087,512,0.174756770220253,437
00AJGG,Ealing Common,Ealing,1.70034843205575E-02,431,1739.25470367819,401,728.78355319798,328,19.8200065373544,398,14617.8162601626,387,8448,416,9,0,0,0,6,0.265847065355274,371,0.211242210519296,368
00AJGH,East Acton,Ealing,0.260627142569066,242,3482.43930740654,143,1065.34477065504,151,29.3100455076999,236,8986.90340794515,233,4108,243,10,0,0,4,10,0.431213406371135,186,0.251427952128215,283
00AJGJ,Elthorne,Ealing,0.213181166347992,265,2417.4359376803,295,931.632150135934,225,25.4162392272092,294,11967.0475621415,318,2568,152,8,0,1,2,5,0.336733242852516,294,0.255029833897112,274
00AJGK,Greenford Broadway,Ealing,0.297126308754734,226,3330.59233345091,159,963.484635360539,209,30.8753283061544,214,8455.4903096458,216,2232,125,9,0,1,2,9,0.396216763415548,219,0.238207974220642,315
00AJGL,Greenford Green,Ealing,4.52515279736718E-02,395,1951.14464018494,364,604.338895753026,402,19.0054589102511,411,15439.8041842971,408,7173,378,8,0,0,0,4,0.259359650122814,381,0.186836840323097,410
00AJGM,Hanger Hill,Ealing,0,449,1264.1970517002,473,474.758985880762,479,13.7769325123645,514,20270.814953271,519,11720,505,9,0,0,0,3,0.136394034230702,520,0.127003408427395,525
00AJGN,Hobbayne,Ealing,0.104337431693989,337,2675.00605018437,265,784.226910743862,300,22.3687804305488,355,13189.8506375228,355,6790,367,9,0,0,0,5,0.335967738003169,296,0.235041039226269,320
00AJGP,Lady Margaret,Ealing,7.12106992022525E-03,442,2582.76030653715,274,856.287479951978,259,23.4532177995371,335,11759.412247771,311,9360,445,8,0,0,0,7,0.288527691003579,346,0.251562395059116,282
00AJGQ,Northfield,Ealing,0,449,964.454365208745,529,435.145977549255,501,11.8186977694089,541,21936.6906130268,539,14853,553,8,0,0,0,1,0.111050735728017,547,0.153996094418174,470
00AJGR,North Greenford,Ealing,7.32491389207807E-02,363,1960.97467030585,361,597.50254490599,405,18.2129581587186,424,16244.6649827784,418,6167,338,8,0,0,1,2,0.243435635647147,402,0.182329492693961,420
00AJGS,Northolt Mandeville,Ealing,0.359623194945848,199,3408.13610436022,152,846.108841717243,265,31.0297221711396,211,8955.87161552347,230,2009,111,9,0,1,3,8,0.447132882499743,162,0.199454507561738,386
00AJGT,Northolt West End,Ealing,0.60727311735679,111,4415.43152609468,60,1090.11092486233,137,38.3149465214308,104,5497.02638918687,104,1908,103,9,0,1,5,9,0.488567347385989,111,0.279108986598134,228
00AJGU,Norwood Green,Ealing,0.614751226348984,107,4027.36808922887,91,1393.04161387682,32,37.9506186360763,110,6062.119831815,127,2248,127,8,0,3,5,8,0.478663704160013,123,0.341245833703761,138
00AJGW,Perivale,Ealing,7.80269058295964E-02,359,2185.93350340426,326,759.258090913296,315,20.5511828133878,384,14289.031838565,380,4554,267,9,0,0,1,5,0.254354766828793,389,0.19156825201235,401
00AJGX,South Acton,Ealing,0.37900698708448,193,3485.22475404292,142,1198.6110888496,94,31.8872765717354,203,8761.79250476392,226,2174,121,9,0,2,4,9,0.431494321831769,184,0.320735414059801,165
00AJGY,Southall Broadway,Ealing,0.491395293558355,155,3522.50721153617,138,1142.93908806145,118,35.8127218386553,138,6296.22201093416,138,2599,155,7,0,1,4,7,0.382886964512362,238,0.394628576109602,81
00AJGZ,Southall Green,Ealing,0.391642327566839,188,3612.28102040291,124,1143.85600630939,116,33.0544897403858,182,7144.42305099978,168,3813,231,8,0,0,3,8,0.410743626350981,203,0.367522518122172,107
00AJHA,Southfield,Ealing,0,449,1368.39874289185,454,534.298006463796,445,14.9682395018596,492,19014.4816053512,489,10942,491,8,0,0,0,3,0.185489250091899,458,0.186393257391928,413
00AJHB,Walpole,Ealing,3.58992805755396E-02,404,1315.53325828537,461,544.411833554506,436,15.7413356703248,475,18705.8285371703,482,7720,393,8,0,0,0,3,0.152511206970815,490,0.224024071566835,334
00AKGL,Bowes,Enfield,0.196595028482651,280,2803.47561469674,240,912.303852528334,227,26.85581852623,270,10606.6771103055,270,5290,302,8,0,0,2,6,0.390568679691914,224,0.301756525088529,198
00AKGM,Bush Hill Park,Enfield,0,449,1607.3922752291,424,567.240438781679,423,14.5337076078785,497,19593.8710946035,498,10601,486,9,0,0,0,3,0.165374045470202,480,0.144257987248624,496
00AKGN,Chase,Enfield,0.204295411985019,276,2516.03820902109,284,814.28274191916,284,23.8717208716753,321,13394.1757958802,361,4469,263,8,0,0,2,5,0.30870769402348,321,0.211797963700367,365
00AKGP,Cockfosters,Enfield,0,449,1657.42605625279,411,583.609001275152,414,14.9794572600596,491,19711.4353049908,500,9655,455,8,0,0,0,3,0.200489920169975,449,0.149593272184561,483
00AKGQ,Edmonton Green,Enfield,0.830844930417495,40,6715.94296261668,2,1671.7853993699,4,46.3579829191356,31,3634.67236580517,38,736,16,10,3,5,9,10,0.595484181893077,35,0.397431376305493,73
00AKGR,Enfield Highway,Enfield,0.338529903805939,211,4093.55776968598,88,1115.04976353049,132,30.7700564716711,220,8357.2139272271,214,4372,257,9,0,0,4,9,0.432695416847795,181,0.24892127117578,290
00AKGS,Enfield Lock,Enfield,0.31778502313841,217,4355.88501209021,65,1065.60101506859,150,30.7935714974441,218,8400.72339082877,215,3385,206,8,0,0,2,8,0.472591716273692,134,0.235612461058247,319
00AKGT,Grange,Enfield,0,449,877.710832424462,543,403.719508241862,523,11.4466305840616,547,22554.3335755814,548,13162,532,8,0,0,0,1,9.01209943311719E-02,586,0.107227367956353,569
00AKGU,Haselbury,Enfield,0.363927548096603,196,4726.59365621209,39,1302.83034928143,53,33.6533132737355,174,7292.97851002865,173,1761,90,10,0,1,3,10,0.492186301518959,106,0.282527854809394,226
00AKGW,Highlands,Enfield,0,449,1347.46739318222,458,639.888716675341,382,15.9050195807005,470,18169.3264273669,468,9625,453,8,0,0,0,4,0.166171185694861,479,0.112955025537162,557
00AKGX,Jubilee,Enfield,0.269629383044829,235,3732.33459109068,113,1040.24843231589,163,30.7541174543629,221,8161.37727474478,210,3574,218,9,0,0,1,9,0.423643614533772,190,0.248096182101511,291
00AKGY,Lower Edmonton,Enfield,0.510405827263267,146,5239.60623469949,19,1289.82220944017,56,35.4546612520248,151,6308.82892819979,139,4062,242,8,0,0,4,8,0.542228609726576,68,0.318195511076143,170
00AKGZ,Palmers Green,Enfield,0.053225443919982,381,2586.79752268642,273,933.881077699363,222,23.3263015924987,338,12096.2182512924,322,7703,392,9,0,0,0,7,0.256443177987086,384,0.272133062689821,243
00AKHA,Ponders End,Enfield,0.471208452564385,159,4609.19444310665,46,1238.00991442055,82,35.6439697619133,144,6490.12348668281,144,1915,104,9,0,1,3,9,0.530888422595658,72,0.314472332571307,176
00AKHB,Southbury,Enfield,0.289762403913347,229,3534.23208966851,136,978.541911832988,202,29.8994808925662,230,9426.05590496157,240,1797,95,8,0,1,2,7,0.43628405047251,175,0.283695196780639,224
00AKHC,Southgate,Enfield,0,449,1655.3929515928,412,591.520886790007,410,13.7483320276295,516,19940.2055114433,508,14787,551,8,0,0,0,2,0.218245523102168,433,0.153120481775482,472
00AKHD,Southgate Green,Enfield,0.192364136665902,285,2135.93872492388,333,780.746288146824,301,20.5513599884945,383,16476.9784453107,425,3581,220,9,0,0,2,4,0.245829630561624,400,0.186804630760786,411
00AKHE,Town,Enfield,0,449,1442.10752586275,445,551.310302820057,432,13.6274961591042,519,20143.8045254557,514,13133,530,9,0,0,0,3,0.126114738233142,533,0.151097422960172,478
00AKHF,Turkey Street,Enfield,0.391236994219653,190,4009.80304259062,95,1040.19140019268,164,34.1147127241895,168,7030.83421965318,163,2524,147,8,0,2,3,8,0.473394486332132,132,0.246457995411761,300
00AKHG,Upper Edmonton,Enfield,0.636830059126454,97,5678.42461797595,12,1396.53725514561,30,39.228432647513,95,5346.37211520122,98,1849,100,10,0,3,6,10,0.52125440253089,85,0.306989312531,189
00AKHH,Winchmore Hill,Enfield,0,449,1402.10750174895,450,562.329775236547,427,15.2472654993851,485,18392.1779825412,475,13743,539,8,0,0,0,3,0.141379850882445,513,0.198558513507383,387
00ALGP,Abbey Wood,Greenwich,0.56472131147541,125,3920.29865773022,102,1252.605078578,74,38.3448107209753,103,5972.93530054645,120,1985,108,9,0,4,5,9,0.432718390648587,180,0.251844385819776,279
00ALGQ,Blackheath Westcombe,Greenwich,4.99362082163817E-02,387,1461.55256201327,443,612.588436536491,397,23.1999093233611,340,12186.487624394,324,7939,400,8,0,0,0,7,0.194363909885646,456,0.165775760277088,449
00ALGR,Charlton,Greenwich,0.542857142857143,132,3457.87369894981,145,1133.4917376861,123,36.6646682079814,129,6589.09987995198,149,1381,58,8,1,1,5,8,0.484502980317518,115,0.28241678527747,227
00ALGS,Coldharbour and New Eltham,Greenwich,0.190669620876416,286,1864.11366145313,385,692.066167742014,350,24.6966191314817,306,12054.8094534712,320,3836,232,8,0,0,2,7,0.242450208904269,404,0.161491118111308,454
00ALGT,Eltham North,Greenwich,1.90854119425548E-02,426,1309.5225058794,465,537.158901751041,440,17.7719059055354,430,16271.2229780801,421,8747,426,8,0,0,0,3,0.142204349748341,510,0.145196500385724,491
00ALGU,Eltham South,Greenwich,0.206957452502007,272,1617.33691290021,420,571.047574913129,422,26.1523129583394,280,11269.5456248328,290,3379,205,8,0,0,1,6,0.274852033730035,359,0.146254911646247,489
00ALGW,Eltham West,Greenwich,0.776351504184574,62,4280.49558757246,76,1240.59432479739,80,43.2032753103757,57,4158.2295860665,58,1260,51,9,1,4,7,9,0.522405963138633,84,0.270002266640643,247
00ALGX,Glyndon,Greenwich,0.632065559991595,100,4499.97916209698,55,1493.35450979322,13,41.0027977538024,75,4989.22021433074,84,1061,40,9,2,3,6,9,0.475287470856912,128,0.348192341847269,128
00ALGY,Greenwich West,Greenwich,0.308098841333649,221,2786.01159989834,243,959.042229820043,212,32.1251697062206,198,7999.65973043273,203,2335,133,7,0,1,2,7,0.448748711967605,159,0.258807536906901,259
00ALGZ,Kidbrooke with Hornfair,Greenwich,0.400315789473684,185,2978.2348729223,206,1020.30448615551,171,32.8457000759192,188,7556.94994152047,180,2758,159,8,0,1,3,8,0.380031278896216,243,0.242888533869374,306
00ALHA,Middle Park and Sutcliffe,Greenwich,0.509122346768424,147,3029.85323694348,198,987.483604922891,190,35.712940827435,140,6904.40806105414,159,1764,91,9,0,1,5,9,0.407482456564903,205,0.18554751364095,415
00ALHB,Peninsula,Greenwich,0.268924199010159,236,2193.19486105442,325,832.522284016013,273,30.957496611269,212,8477.00989841104,217,1920,105,7,0,1,1,7,0.370214679472198,257,0.301688804574635,199
00ALHC,Plumstead,Greenwich,0.486844331641286,157,3550.52398900688,134,1118.02528964728,131,34.8946231129609,159,6525.06768189509,147,3122,184,9,0,1,4,9,0.365134429024613,263,0.286895400431098,220
00ALHD,Shooters Hill,Greenwich,0.146281190019194,307,2054.5589409247,347,808.712186716497,287,25.4020867388903,295,11174.0950095969,289,5927,331,9,0,0,1,8,0.256227538403038,385,0.184346460879179,417
00ALHE,Thamesmead Moorings,Greenwich,0.375455091018204,194,3680.9308681637,119,1013.03856149688,175,32.4895216237309,191,8041.150030006,207,2244,126,8,0,2,5,8,0.370120051036398,258,0.311750034364511,182
00ALHF,Woolwich Common,Greenwich,0.812017422292615,44,5424.41651764512,16,1630.16930627078,7,45.0228754608873,40,3762.48307265888,41,999,33,10,3,5,8,10,0.514346779208673,91,0.426956541308268,47
00ALHG,Woolwich Riverside,Greenwich,0.794543335452426,52,5194.39019344747,23,1623.04855513573,8,47.8408914522792,25,3435.4511549057,32,757,21,9,3,6,7,9,0.568373872834662,54,0.392874365782933,83
00AMGA,Brownswood,Hackney,0.651352958667856,90,3124.09150913358,184,1082.91331095994,140,43.5066974298464,53,4540.9649122807,73,741,17,8,2,3,5,8,0.564570851492376,56,0.397944210515339,71
00AMGB,Cazenove,Hackney,0.78569779374038,57,4654.11773622036,43,882.101852171123,243,41.4252876929591,73,4417.88635197537,66,2784,161,7,0,3,6,7,0.484700217170823,114,0.413518008748455,57
00AMGC,Chatham,Hackney,0.932076473712162,16,4514.69322404265,52,1442.06330922246,20,51.1287809423608,9,2438.63303239512,11,622,11,7,3,5,7,7,0.619804723033429,27,0.441753399414574,36
00AMGD,Clissold,Hackney,0.520605112154408,140,2867.94318965077,230,1024.05561784655,169,36.6090459584817,131,6061.66797078769,126,2288,130,7,0,1,4,7,0.349160073072932,278,0.39857827656215,70
00AMGE,Dalston,Hackney,0.908342450765864,20,4058.22582364082,90,1325.31910009682,48,48.2130110321212,22,2917.86460612691,19,1103,42,7,2,4,7,7,0.573408675369094,53,0.493706254333985,13
00AMGF,De Beauvoir,Hackney,0.824868035190616,41,3217.77781426907,174,982.259154483676,196,44.4075424462819,44,4071.23372434017,53,2178,122,7,0,5,6,7,0.525688868511596,81,0.367011934195578,108
00AMGG,Hackney Central,Hackney,0.890911697247706,23,3846.53699022532,110,1241.28226594627,78,47.0603605891586,30,3136.45986238532,24,1044,38,7,1,4,7,7,0.528043130760664,75,0.501335612284658,12
00AMGH,Hackney Downs,Hackney,0.838458310016788,38,4014.0687738955,92,1241.05292080343,79,47.7358126648325,26,3239.91857862339,25,895,26,7,3,4,6,7,0.53692931220645,71,0.488089426200171,15
00AMGJ,Haggerston,Hackney,0.881791907514451,26,4082.06420695782,89,1216.39380705357,89,49.1955358682176,16,2845.92760803743,18,836,24,7,2,5,6,7,0.586966661954472,40,0.468228891565658,24
00AMGK,Hoxton,Hackney,0.898484848484849,22,4012.73395872116,94,1264.59290640056,63,50.4879320489303,11,2676.61167227834,15,451,5,7,3,5,6,7,0.647480609775321,20,0.40497520649305,64
00AMGL,King's Park,Hackney,0.914176570458404,18,4192.33912763,80,1136.17181946337,119,45.9452265656865,36,3247.78098471987,26,1665,84,7,0,4,7,7,0.582142293776374,44,0.47046851237183,22
00AMGM,Leabridge,Hackney,0.790359061351428,56,3284.7924349755,167,1051.09832632542,156,41.5789834514054,71,4309.70313825276,64,2429,140,7,0,1,7,7,0.422165829717339,192,0.399789114721155,68
00AMGN,Lordship,Hackney,0.793406148867314,54,4548.51665537059,49,832.648367732763,272,43.523198600983,52,4045.38322545847,52,1457,66,8,1,4,7,8,0.506367635698134,96,0.372967976612203,102
00AMGP,New River,Hackney,0.975638353309015,7,5198.33827266097,22,1080.8496459648,142,49.9577106964843,14,2463.35852006253,12,1026,35,8,2,5,8,8,0.526227148956266,80,0.390249995660389,86
00AMGQ,Queensbridge,Hackney,0.94486243683324,12,4198.82594132423,79,1344.36927549541,44,50.1947435178762,12,2426.40623245368,10,1490,69,7,3,5,7,7,0.579701089934141,47,0.465042161538634,26
00AMGR,Springfield,Hackney,0.856671740233384,32,5208.19656005502,20,1041.02794879675,162,45.8699815867215,38,3402.23592085236,31,1654,82,7,0,4,7,7,0.475195298079369,129,0.429719543978396,45
00AMGS,Stoke Newington Central,Hackney,0.653332395950506,89,2969.25120963156,209,1102.96529580653,136,38.9804560701008,99,5384.13863892014,99,2907,168,7,0,2,5,7,0.405183366456426,209,0.443167456569363,34
00AMGT,Victoria,Hackney,0.87348193697156,28,4349.52869193256,66,1372.70022690296,35,48.4381330638185,21,3082.39764283884,23,901,28,8,2,6,7,8,0.563362554548268,59,0.424230026279358,50
00AMGU,Wick,Hackney,0.948128423615338,9,3945.94641512632,98,1178.46345283091,106,52.2722400948541,6,2108.98478393183,6,1038,37,7,3,6,7,7,0.596173996331639,34,0.417115475982428,54
00ANGA,Addison,Hammersmith & Fulham,0.216073326248672,264,1940.98156515509,369,911.470924258232,228,26.8995543699335,268,10893.3004782147,279,2391,138,7,0,1,2,6,0.289406852846125,344,0.258566188445023,261
00ANGB,Askew,Hammersmith & Fulham,0.414887088856161,180,3048.79454044998,194,1193.05197362602,95,33.5718341564278,175,7101.10333824251,165,3470,208,8,0,0,4,8,0.452298553572927,151,0.346243569970131,133
00ANGC,Avonmore and Brook Green,Hammersmith & Fulham,0.139251390996459,311,1945.38498578221,368,753.753850288689,317,23.5696767204991,332,12614.9623166414,337,3263,192,8,0,0,1,6,0.30045119096574,329,0.247557023804367,295
00ANGD,College Park and Old Oak,Hammersmith & Fulham,0.796165884194053,49,2653.20511829853,267,768.473641008139,312,40.9084187389726,76,4456.9303599374,70,3517,213,5,0,0,5,5,0.57852147129189,49,0.296133331918831,204
00ANGE,Fulham Broadway,Hammersmith & Fulham,0.360578299456055,198,2224.85933366418,319,851.440000846982,263,31.9614481397662,201,8014.99255654166,205,2977,173,7,0,1,2,7,0.422229934855537,191,0.305602775710355,191
00ANGF,Fulham Reach,Hammersmith & Fulham,0.149184082450616,305,1697.71573229134,407,668.69886386767,365,23.708477314584,326,12456.2960206127,333,6799,368,7,0,0,0,5,0.354484834047592,273,0.232919445402296,324
00ANGG,Hammersmith Broadway,Hammersmith & Fulham,0.271509117082534,234,2715.80517397821,257,1012.08343543857,176,30.7425602708806,222,8141.04726487524,208,4248,249,8,0,0,2,8,0.402651619858833,214,0.290859809745856,213
00ANGH,Munster,Hammersmith & Fulham,1.58913608783589E-02,433,1314.26159975678,463,504.717863559723,460,19.3477432746413,407,14933.9589713956,396,8774,427,7,0,0,0,4,0.262175704486699,377,0.204241838697886,381
00ANGJ,North End,Hammersmith & Fulham,0.243037295411859,248,2315.88319621235,306,910.13639677316,230,29.1600439410956,240,9331.79259458009,236,3284,193,7,0,0,2,7,0.505935520159965,97,0.319594231209198,167
00ANGK,Palace Riverside,Hammersmith & Fulham,0,449,656.550736561418,592,252.459637368098,605,16.4384108195229,455,17051.0785296575,440,13454,534,5,0,0,0,2,0.12573367929811,535,0.174442543512863,438
00ANGL,Parsons Green and Walham,Hammersmith & Fulham,0.101178203240059,340,1112.59217490256,496,499.163886196911,466,20.0763851780955,394,15307.4842415317,405,5762,323,7,0,0,1,3,0.163847324348074,481,0.190418282726462,402
00ANGM,Ravenscourt Park,Hammersmith & Fulham,0.158972911963883,299,1938.63099185005,371,714.672183025628,337,25.9102649973962,286,11035.2593115124,285,6473,352,7,0,0,1,6,0.304717765484865,325,0.222794066391367,336
00ANGN,Sands End,Hammersmith & Fulham,5.05847076461769E-02,385,2217.72155593336,321,707.120871830732,344,25.5548210452879,293,10663.492053973,272,8083,403,6,0,0,0,5,0.459194416089075,146,0.234573594248133,321
00ANGP,Shepherd's Bush Green,Hammersmith & Fulham,0.510977482088025,145,2918.77618056536,219,1187.09371863306,98,35.6864980684942,141,6482.03428863869,143,2553,150,7,0,2,4,7,0.453287886137946,150,0.339917977565872,139
00ANGQ,Town,Hammersmith & Fulham,0.128699163541967,320,1534.94273208082,431,571.130887113512,421,22.8997980642635,347,13119.8079030862,349,4687,273,7,0,0,1,4,0.293552542238107,336,0.254436471664966,275
00ANGR,Wormholt and White City,Hammersmith & Fulham,0.581227609266778,119,4340.61366614699,70,1143.13393105567,117,38.2731966593114,106,6021.00812037258,125,1906,102,8,0,3,5,8,0.580070347728875,45,0.319861059584494,166
00APGA,Alexandra,Haringey,0,449,1175.47890034318,488,501.002746582031,464,17.7498667772561,431,16214.5914598961,417,10908,490,7,0,0,0,4,0.147691503882929,496,0.212892399273913,358
00APGB,Bounds Green,Haringey,0.517418579818473,141,3403.25665126741,153,992.870525926352,188,35.6453385294534,143,6584.57501334757,148,2954,172,7,0,2,3,7,0.549707178954964,64,0.34518457175604,135
00APGC,Bruce Grove,Haringey,0.762363720714451,64,5003.89643222094,31,1456.29155530035,17,44.3383835651183,45,3993.81466017165,49,941,30,8,2,3,7,8,0.578586296849865,48,0.374586203276879,99
00APGD,Crouch End,Haringey,0,449,1292.76431723312,469,604.95529653132,401,19.7258161413579,400,14595.7843986999,386,9992,467,7,0,0,0,5,0.181955657233476,463,0.230215441023523,328
00APGE,Fortis Green,Haringey,5.34148285942068E-02,380,1502.91953619942,434,534.919626250863,444,18.4938955230976,420,16297.8115865001,422,7573,386,7,0,0,0,3,0.213217079407312,440,0.201955524687893,383
00APGF,Harringay,Haringey,0.403246913580247,184,3382.28611278534,156,1127.94306262583,127,34.7554278583291,160,7032.4387654321,164,1291,54,7,1,1,3,7,0.526396488199631,79,0.361623385214852,116
00APGG,Highgate,Haringey,0,449,909.353281136602,535,502.05867915228,462,18.325225568476,422,15637.806122449,409,11154,497,7,0,0,0,4,0.168560990272613,473,0.132142249113795,518
00APGH,Hornsey,Haringey,0.335748385285032,212,2942.22415112704,214,1064.78918241709,152,32.6985688213551,190,7947.90845268183,200,1612,78,7,1,1,1,7,0.447905036968778,160,0.362754304469191,114
00APGJ,Muswell Hill,Haringey,7.63301088270859E-03,440,1061.92931111902,506,487.796989403665,471,18.0310599420494,427,16499.861547763,427,9395,447,7,0,0,0,3,0.145716445430553,500,0.207808459535533,374
00APGK,Noel Park,Haringey,0.839555498458376,37,4377.67107608914,62,1346.74549372494,42,44.1881609070828,49,3777.32939362796,42,1619,79,8,1,3,7,8,0.651632631106841,18,0.408429955248721,63
00APGL,Northumberland Park,Haringey,1,1,6313.73821637034,7,1910.23626668751,1,53.9213789573951,3,1840.3409194356,3,547,9,8,4,8,8,8,0.661274039280016,13,0.465117675656139,25
00APGM,St Ann's,Haringey,0.661145689257722,88,4668.18939140439,41,1411.86426709592,27,39.1807499855221,96,5197.04126325496,92,2192,123,8,0,2,5,8,0.655432662906599,16,0.385340341323398,90
00APGN,Seven Sisters,Haringey,0.666842916942058,85,5086.27300938964,27,1272.05862765759,61,39.6806084863361,90,5167.61665565103,89,1786,94,9,0,3,7,9,0.516789061791036,88,0.395771660950295,79
00APGP,Stroud Green,Haringey,0.131162524992859,316,2214.74407580495,322,982.824324220419,195,27.36828586586,259,9688.34532990574,246,5881,329,7,0,0,1,7,0.359221826579762,268,0.333126951493914,147
00APGQ,Tottenham Green,Haringey,0.85021613832853,33,5057.69484597445,28,1476.76890899241,14,46.252442647584,33,3398.02689721422,30,1139,43,8,1,5,7,8,0.666090493520292,12,0.473583623766899,20
00APGR,Tottenham Hale,Haringey,0.813782347504621,43,5379.48083907366,17,1469.56391590834,15,44.441588155884,43,3826.40827171904,45,1194,47,8,2,3,7,8,0.599119942870617,31,0.426192559588995,48
00APGS,West Green,Haringey,0.664658536585366,86,4593.80772931874,47,1239.21934535354,81,39.4736019925373,92,5222.60853658537,93,1626,80,8,0,1,6,8,0.568217140322449,55,0.404970641705388,65
00APGT,White Hart Lane,Haringey,0.981999041227229,6,5806.69622334838,9,1412.60186362267,26,49.1352276514041,17,2517.04697986577,13,1816,97,8,0,6,8,8,0.658737995119574,14,0.438597496852134,40
00APGU,Woodside,Haringey,0.641685198912775,96,4176.59356972575,82,1183.67866954207,102,38.518367915322,101,5427.812700766,102,2458,142,8,0,1,6,8,0.579837777669826,46,0.38931887051031,87
00AQFY,Belmont,Harrow,0,449,1048.11826045811,510,371.97148425132,537,10.1883740599975,566,23688.9633281972,562,19944,599,6,0,0,0,0,0.160389801200976,482,0.143049704687862,501
00AQFZ,Canons,Harrow,0,449,1173.20051594451,489,394.54173290357,525,11.7703495480481,543,21920.2649670582,538,16655,576,7,0,0,0,0,0.145004286664026,502,0.157705011889261,463
00AQGA,Edgware,Harrow,2.44306418219462E-02,419,1989.36757385731,357,622.729781247675,390,19.8624786195301,397,14521.6577935522,384,8287,412,7,0,0,0,5,0.30822199436266,322,0.251075397461816,284
00AQGB,Greenhill,Harrow,1.72756503946215E-02,429,1898.59675468504,378,746.990853153169,321,21.1027194190116,375,13658.6372405729,366,8922,432,6,0,0,0,4,0.325134182619002,307,0.223607412471114,335
00AQGC,Harrow on the Hill,Harrow,5.70114636097041E-02,378,1609.71640039422,423,515.726604072377,454,16.0973359684854,464,18503.5323913623,478,7423,385,7,0,0,0,2,0.22020579744461,430,0.211728376066802,367
00AQGD,Harrow Weald,Harrow,3.77878874040375E-02,403,1688.07603413612,408,517.026126354933,452,17.3735432273663,435,16784.8541370486,433,7661,391,7,0,0,0,3,0.254788770777926,388,0.185176319409929,416
00AQGE,Hatch End,Harrow,3.90569395017794E-02,402,1054.26854696497,507,310.67184186168,576,10.0031852907416,569,25068.4303084223,585,7587,387,7,0,0,0,1,0.178702808589267,466,0.125583229136878,530
